source,variable,price,source_num,country_iso,intervention,country_plot,vec,price_interv,cnt_int,mean,median,CI50_low,CI50_high,CI95_low,CI95_high
new data (hospital-based + HUS),intervention cost (million US$),65,NA,KEN,mAb,Kenya,6554000,65$(mAb),KEN $65 mAb,85.1,85.1,85.1,85.1,85.1,85.1
new data (hospital-based + HUS),total DALY averted (US$),65,NA,KEN,mAb,Kenya,13820,65$(mAb),KEN $65 mAb,13908.1,13821,12467.5,15270,10078.6,18158.1
new data (hospital-based + HUS),total DALY (disc) averted (US$),65,NA,KEN,mAb,Kenya,6057,65$(mAb),KEN $65 mAb,6097.2,6057,5473.5,6689,4433,7933.4
new data (hospital-based + HUS),total medical cost averted (million US$),65,NA,KEN,mAb,Kenya,2124000,65$(mAb),KEN $65 mAb,2.1,2.1,2,2.3,1.7,2.5
new data (hospital-based + HUS),incremental cost/DALY averted (US$),65,NA,KEN,mAb,Kenya,320,65$(mAb),KEN $65 mAb,5969.9,6007.5,5427.6,6671.7,4549.5,8280.9
new data (hospital-based + HUS),incremental cost (million US$),65,NA,ZAF,mAb,South Africa,3364000,65$(mAb),ZAF $65 mAb,61,61.1,60.2,61.9,58.5,63.2
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),65,NA,ZAF,mAb,South Africa,777,65$(mAb),ZAF $65 mAb,14112.8,14156.2,12844.3,15703.6,10687.4,19342.5
new data (hospital-based + HUS),intervention cost (million US$),65,NA,ZAF,mAb,South Africa,5373000,65$(mAb),ZAF $65 mAb,69.8,69.8,69.8,69.8,69.8,69.8
new data (hospital-based + HUS),total DALY averted (US$),65,NA,ZAF,mAb,South Africa,9326,65$(mAb),ZAF $65 mAb,9354.1,9326,8509,10161,7047,11854
new data (hospital-based + HUS),total DALY (disc) averted (US$),65,NA,ZAF,mAb,South Africa,4314,65$(mAb),ZAF $65 mAb,4324.4,4314,3940.5,4690,3270,5469
new data (hospital-based + HUS),total medical cost averted (million US$),65,NA,ZAF,mAb,South Africa,8736000,65$(mAb),ZAF $65 mAb,8.8,8.7,7.9,9.6,6.6,11.4
new data (hospital-based + HUS),incremental cost/DALY averted (US$),65,NA,ZAF,mAb,South Africa,359,65$(mAb),ZAF $65 mAb,6524.4,6548.4,5928.6,7272.3,4930.8,8975.5
new data (hospital-based + HUS),incremental cost (million US$),70,NA,KEN,mAb,Kenya,4430000,70$(mAb),KEN $70 mAb,89.6,89.6,89.4,89.7,89.2,90
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),70,NA,KEN,mAb,Kenya,731,70$(mAb),KEN $70 mAb,14692.1,14789.5,13369.7,16393.5,11238.6,20304.8
new data (hospital-based + HUS),intervention cost (million US$),70,NA,KEN,mAb,Kenya,6554000,70$(mAb),KEN $70 mAb,91.7,91.7,91.7,91.7,91.7,91.7
new data (hospital-based + HUS),total DALY averted (US$),70,NA,KEN,mAb,Kenya,13820,70$(mAb),KEN $70 mAb,13908.1,13821,12467.5,15270,10078.6,18158.1
new data (hospital-based + HUS),total DALY (disc) averted (US$),70,NA,KEN,mAb,Kenya,6057,70$(mAb),KEN $70 mAb,6097.2,6057,5473.5,6689,4433,7933.4
new data (hospital-based + HUS),total medical cost averted (million US$),70,NA,KEN,mAb,Kenya,2124000,70$(mAb),KEN $70 mAb,2.1,2.1,2,2.3,1.7,2.5
new data (hospital-based + HUS),incremental cost/DALY averted (US$),70,NA,KEN,mAb,Kenya,320,70$(mAb),KEN $70 mAb,6440.8,6481.4,5856.6,7197.1,4910.2,8930.8
new data (hospital-based + HUS),incremental cost (million US$),70,NA,ZAF,mAb,South Africa,3364000,70$(mAb),ZAF $70 mAb,66.4,66.4,65.6,67.2,63.8,68.6
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),70,NA,ZAF,mAb,South Africa,777,70$(mAb),ZAF $70 mAb,15354.6,15401,13989.3,17066.4,11669.3,20984.7
new data (hospital-based + HUS),intervention cost (million US$),70,NA,ZAF,mAb,South Africa,5373000,70$(mAb),ZAF $70 mAb,75.2,75.2,75.2,75.2,75.2,75.2
new data (hospital-based + HUS),total DALY averted (US$),70,NA,ZAF,mAb,South Africa,9326,70$(mAb),ZAF $70 mAb,9354.1,9326,8509,10161,7047,11854
new data (hospital-based + HUS),total DALY (disc) averted (US$),70,NA,ZAF,mAb,South Africa,4314,70$(mAb),ZAF $70 mAb,4324.4,4314,3940.5,4690,3270,5469
new data (hospital-based + HUS),total medical cost averted (million US$),70,NA,ZAF,mAb,South Africa,8736000,70$(mAb),ZAF $70 mAb,8.8,8.7,7.9,9.6,6.6,11.4
new data (hospital-based + HUS),incremental cost/DALY averted (US$),70,NA,ZAF,mAb,South Africa,359,70$(mAb),ZAF $70 mAb,7098.5,7124.2,6457,7903.4,5383.8,9737.5
new data (hospital-based + HUS),incremental cost (million US$),75,NA,KEN,mAb,Kenya,4430000,75$(mAb),KEN $75 mAb,96.1,96.1,96,96.3,95.7,96.6
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),75,NA,KEN,mAb,Kenya,731,75$(mAb),KEN $75 mAb,15766.4,15870.9,14348.9,17590.2,12064.2,21782.3
new data (hospital-based + HUS),intervention cost (million US$),75,NA,KEN,mAb,Kenya,6554000,75$(mAb),KEN $75 mAb,98.2,98.2,98.2,98.2,98.2,98.2
new data (hospital-based + HUS),total DALY averted (US$),75,NA,KEN,mAb,Kenya,13820,75$(mAb),KEN $75 mAb,13908.1,13821,12467.5,15270,10078.6,18158.1
new data (hospital-based + HUS),total DALY (disc) averted (US$),75,NA,KEN,mAb,Kenya,6057,75$(mAb),KEN $75 mAb,6097.2,6057,5473.5,6689,4433,7933.4
new data (hospital-based + HUS),total medical cost averted (million US$),75,NA,KEN,mAb,Kenya,2124000,75$(mAb),KEN $75 mAb,2.1,2.1,2,2.3,1.7,2.5
new data (hospital-based + HUS),incremental cost/DALY averted (US$),75,NA,KEN,mAb,Kenya,320,75$(mAb),KEN $75 mAb,6911.8,6955.4,6285.5,7722.5,5270.9,9580.6
new data (hospital-based + HUS),incremental cost (million US$),75,NA,ZAF,mAb,South Africa,3364000,75$(mAb),ZAF $75 mAb,71.8,71.8,71,72.6,69.2,74
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),75,NA,ZAF,mAb,South Africa,777,75$(mAb),ZAF $75 mAb,16596.4,16645.8,15134.3,18429.1,12651.2,22626.9
new data (hospital-based + HUS),intervention cost (million US$),75,NA,ZAF,mAb,South Africa,5373000,75$(mAb),ZAF $75 mAb,80.6,80.6,80.6,80.6,80.6,80.6
new data (hospital-based + HUS),total DALY averted (US$),75,NA,ZAF,mAb,South Africa,9326,75$(mAb),ZAF $75 mAb,9354.1,9326,8509,10161,7047,11854
new data (hospital-based + HUS),total DALY (disc) averted (US$),75,NA,ZAF,mAb,South Africa,4314,75$(mAb),ZAF $75 mAb,4324.4,4314,3940.5,4690,3270,5469
new data (hospital-based + HUS),total medical cost averted (million US$),75,NA,ZAF,mAb,South Africa,8736000,75$(mAb),ZAF $75 mAb,8.8,8.7,7.9,9.6,6.6,11.4
new data (hospital-based + HUS),incremental cost/DALY averted (US$),75,NA,ZAF,mAb,South Africa,359,75$(mAb),ZAF $75 mAb,7672.6,7700,6985.5,8534.5,5836.8,10499.6
new data (hospital-based + HUS),incremental cost (million US$),80,NA,KEN,mAb,Kenya,4430000,80$(mAb),KEN $80 mAb,102.7,102.7,102.5,102.8,102.3,103.1
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),80,NA,KEN,mAb,Kenya,731,80$(mAb),KEN $80 mAb,16840.6,16952.3,15328.2,18786.9,12889.8,23259.9
new data (hospital-based + HUS),intervention cost (million US$),80,NA,KEN,mAb,Kenya,6554000,80$(mAb),KEN $80 mAb,104.8,104.8,104.8,104.8,104.8,104.8
new data (hospital-based + HUS),total DALY averted (US$),80,NA,KEN,mAb,Kenya,13820,80$(mAb),KEN $80 mAb,13908.1,13821,12467.5,15270,10078.6,18158.1
new data (hospital-based + HUS),total DALY (disc) averted (US$),80,NA,KEN,mAb,Kenya,6057,80$(mAb),KEN $80 mAb,6097.2,6057,5473.5,6689,4433,7933.4
new data (hospital-based + HUS),total medical cost averted (million US$),80,NA,KEN,mAb,Kenya,2124000,80$(mAb),KEN $80 mAb,2.1,2.1,2,2.3,1.7,2.5
new data (hospital-based + HUS),incremental cost/DALY averted (US$),80,NA,KEN,mAb,Kenya,320,80$(mAb),KEN $80 mAb,7382.7,7429.3,6714.5,8247.8,5631.6,10230.5
new data (hospital-based + HUS),incremental cost (million US$),80,NA,ZAF,mAb,South Africa,3364000,80$(mAb),ZAF $80 mAb,77.1,77.2,76.3,78,74.6,79.4
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),80,NA,ZAF,mAb,South Africa,777,80$(mAb),ZAF $80 mAb,17838.2,17890.6,16279.3,19791.9,13633.1,24269.1
new data (hospital-based + HUS),intervention cost (million US$),80,NA,ZAF,mAb,South Africa,5373000,80$(mAb),ZAF $80 mAb,85.9,85.9,85.9,85.9,85.9,85.9
new data (hospital-based + HUS),total DALY averted (US$),80,NA,ZAF,mAb,South Africa,9326,80$(mAb),ZAF $80 mAb,9354.1,9326,8509,10161,7047,11854
new data (hospital-based + HUS),total DALY (disc) averted (US$),80,NA,ZAF,mAb,South Africa,4314,80$(mAb),ZAF $80 mAb,4324.4,4314,3940.5,4690,3270,5469
new data (hospital-based + HUS),total medical cost averted (million US$),80,NA,ZAF,mAb,South Africa,8736000,80$(mAb),ZAF $80 mAb,8.8,8.7,7.9,9.6,6.6,11.4
new data (hospital-based + HUS),incremental cost/DALY averted (US$),80,NA,ZAF,mAb,South Africa,359,80$(mAb),ZAF $80 mAb,8246.7,8275.8,7514,9165.6,6289.9,11261.6
new data (hospital-based + HUS),incremental cost (million US$),85,NA,KEN,mAb,Kenya,4430000,85$(mAb),KEN $85 mAb,109.2,109.2,109.1,109.4,108.8,109.7
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),85,NA,KEN,mAb,Kenya,731,85$(mAb),KEN $85 mAb,17914.9,18033.7,16307.4,19983.6,13715.4,24737.5
new data (hospital-based + HUS),intervention cost (million US$),85,NA,KEN,mAb,Kenya,6554000,85$(mAb),KEN $85 mAb,111.3,111.3,111.3,111.3,111.3,111.3
new data (hospital-based + HUS),total DALY averted (US$),85,NA,KEN,mAb,Kenya,13820,85$(mAb),KEN $85 mAb,13908.1,13821,12467.5,15270,10078.6,18158.1
new data (hospital-based + HUS),total DALY (disc) averted (US$),85,NA,KEN,mAb,Kenya,6057,85$(mAb),KEN $85 mAb,6097.2,6057,5473.5,6689,4433,7933.4
new data (hospital-based + HUS),total medical cost averted (million US$),85,NA,KEN,mAb,Kenya,2124000,85$(mAb),KEN $85 mAb,2.1,2.1,2,2.3,1.7,2.5
new data (hospital-based + HUS),incremental cost/DALY averted (US$),85,NA,KEN,mAb,Kenya,320,85$(mAb),KEN $85 mAb,7853.7,7903.2,7143.4,8773.2,5992.4,10880.4
new data (hospital-based + HUS),incremental cost (million US$),85,NA,ZAF,mAb,South Africa,3364000,85$(mAb),ZAF $85 mAb,82.5,82.6,81.7,83.4,79.9,84.7
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),85,NA,ZAF,mAb,South Africa,777,85$(mAb),ZAF $85 mAb,19080,19135.4,17424.3,21154.7,14615,25911.3
new data (hospital-based + HUS),intervention cost (million US$),85,NA,ZAF,mAb,South Africa,5373000,85$(mAb),ZAF $85 mAb,91.3,91.3,91.3,91.3,91.3,91.3
new data (hospital-based + HUS),total DALY averted (US$),85,NA,ZAF,mAb,South Africa,9326,85$(mAb),ZAF $85 mAb,9354.1,9326,8509,10161,7047,11854
new data (hospital-based + HUS),total DALY (disc) averted (US$),85,NA,ZAF,mAb,South Africa,4314,85$(mAb),ZAF $85 mAb,4324.4,4314,3940.5,4690,3270,5469
new data (hospital-based + HUS),total medical cost averted (million US$),85,NA,ZAF,mAb,South Africa,8736000,85$(mAb),ZAF $85 mAb,8.8,8.7,7.9,9.6,6.6,11.4
new data (hospital-based + HUS),incremental cost/DALY averted (US$),85,NA,ZAF,mAb,South Africa,359,85$(mAb),ZAF $85 mAb,8820.7,8851.6,8042.5,9796.7,6742.9,12023.6
new data (hospital-based + HUS),incremental cost (million US$),90,NA,KEN,mAb,Kenya,4430000,90$(mAb),KEN $90 mAb,115.8,115.8,115.6,115.9,115.4,116.2
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),90,NA,KEN,mAb,Kenya,731,90$(mAb),KEN $90 mAb,18989.2,19115.1,17286.6,21180.2,14541.1,26215
new data (hospital-based + HUS),intervention cost (million US$),90,NA,KEN,mAb,Kenya,6554000,90$(mAb),KEN $90 mAb,117.9,117.9,117.9,117.9,117.9,117.9
new data (hospital-based + HUS),total DALY averted (US$),90,NA,KEN,mAb,Kenya,13820,90$(mAb),KEN $90 mAb,13908.1,13821,12467.5,15270,10078.6,18158.1
new data (hospital-based + HUS),total DALY (disc) averted (US$),90,NA,KEN,mAb,Kenya,6057,90$(mAb),KEN $90 mAb,6097.2,6057,5473.5,6689,4433,7933.4
new data (hospital-based + HUS),total medical cost averted (million US$),90,NA,KEN,mAb,Kenya,2124000,90$(mAb),KEN $90 mAb,2.1,2.1,2,2.3,1.7,2.5
new data (hospital-based + HUS),incremental cost/DALY averted (US$),90,NA,KEN,mAb,Kenya,320,90$(mAb),KEN $90 mAb,8324.6,8377.1,7572.4,9298.6,6353.1,11530.3
new data (hospital-based + HUS),incremental cost (million US$),90,NA,ZAF,mAb,South Africa,3364000,90$(mAb),ZAF $90 mAb,87.9,87.9,87.1,88.7,85.3,90.1
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),90,NA,ZAF,mAb,South Africa,777,90$(mAb),ZAF $90 mAb,20321.8,20380.2,18569.3,22517.4,15596.9,27553.5
new data (hospital-based + HUS),intervention cost (million US$),90,NA,ZAF,mAb,South Africa,5373000,90$(mAb),ZAF $90 mAb,96.7,96.7,96.7,96.7,96.7,96.7
new data (hospital-based + HUS),total DALY averted (US$),90,NA,ZAF,mAb,South Africa,9326,90$(mAb),ZAF $90 mAb,9354.1,9326,8509,10161,7047,11854
new data (hospital-based + HUS),total DALY (disc) averted (US$),90,NA,ZAF,mAb,South Africa,4314,90$(mAb),ZAF $90 mAb,4324.4,4314,3940.5,4690,3270,5469
new data (hospital-based + HUS),total medical cost averted (million US$),90,NA,ZAF,mAb,South Africa,8736000,90$(mAb),ZAF $90 mAb,8.8,8.7,7.9,9.6,6.6,11.4
new data (hospital-based + HUS),incremental cost/DALY averted (US$),90,NA,ZAF,mAb,South Africa,359,90$(mAb),ZAF $90 mAb,9394.8,9427.4,8571,10427.8,7195.9,12785.7
new data (hospital-based + HUS),incremental cost (million US$),95,NA,KEN,mAb,Kenya,4430000,95$(mAb),KEN $95 mAb,122.3,122.3,122.2,122.5,121.9,122.8
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),95,NA,KEN,mAb,Kenya,731,95$(mAb),KEN $95 mAb,20063.4,20196.5,18265.8,22376.9,15366.7,27692.6
new data (hospital-based + HUS),intervention cost (million US$),95,NA,KEN,mAb,Kenya,6554000,95$(mAb),KEN $95 mAb,124.4,124.4,124.4,124.4,124.4,124.4
new data (hospital-based + HUS),total DALY averted (US$),95,NA,KEN,mAb,Kenya,13820,95$(mAb),KEN $95 mAb,13908.1,13821,12467.5,15270,10078.6,18158.1
new data (hospital-based + HUS),total DALY (disc) averted (US$),95,NA,KEN,mAb,Kenya,6057,95$(mAb),KEN $95 mAb,6097.2,6057,5473.5,6689,4433,7933.4
new data (hospital-based + HUS),total medical cost averted (million US$),95,NA,KEN,mAb,Kenya,2124000,95$(mAb),KEN $95 mAb,2.1,2.1,2,2.3,1.7,2.5
new data (hospital-based + HUS),incremental cost/DALY averted (US$),95,NA,KEN,mAb,Kenya,320,95$(mAb),KEN $95 mAb,8795.6,8851,8001.3,9823.9,6713.8,12180.2
new data (hospital-based + HUS),incremental cost (million US$),95,NA,ZAF,mAb,South Africa,3364000,95$(mAb),ZAF $95 mAb,93.2,93.3,92.5,94.1,90.7,95.5
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),95,NA,ZAF,mAb,South Africa,777,95$(mAb),ZAF $95 mAb,21563.5,21624.9,19714.3,23880.2,16578.7,29195.7
new data (hospital-based + HUS),intervention cost (million US$),95,NA,ZAF,mAb,South Africa,5373000,95$(mAb),ZAF $95 mAb,102,102,102,102,102,102
new data (hospital-based + HUS),total DALY averted (US$),95,NA,ZAF,mAb,South Africa,9326,95$(mAb),ZAF $95 mAb,9354.1,9326,8509,10161,7047,11854
new data (hospital-based + HUS),total DALY (disc) averted (US$),95,NA,ZAF,mAb,South Africa,4314,95$(mAb),ZAF $95 mAb,4324.4,4314,3940.5,4690,3270,5469
new data (hospital-based + HUS),total medical cost averted (million US$),95,NA,ZAF,mAb,South Africa,8736000,95$(mAb),ZAF $95 mAb,8.8,8.7,7.9,9.6,6.6,11.4
new data (hospital-based + HUS),incremental cost/DALY averted (US$),95,NA,ZAF,mAb,South Africa,359,95$(mAb),ZAF $95 mAb,9968.9,10003.2,9099.5,11058.9,7648.9,13547.7
new data (hospital-based + HUS),incremental cost (million US$),100,NA,KEN,mAb,Kenya,4430000,100$(mAb),KEN $100 mAb,128.9,128.9,128.7,129,128.5,129.3
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),100,NA,KEN,mAb,Kenya,731,100$(mAb),KEN $100 mAb,21137.7,21277.9,19245,23573.6,16192.3,29170.2
new data (hospital-based + HUS),intervention cost (million US$),100,NA,KEN,mAb,Kenya,6554000,100$(mAb),KEN $100 mAb,131,131,131,131,131,131
new data (hospital-based + HUS),total DALY averted (US$),100,NA,KEN,mAb,Kenya,13820,100$(mAb),KEN $100 mAb,13908.1,13821,12467.5,15270,10078.6,18158.1
new data (hospital-based + HUS),total DALY (disc) averted (US$),100,NA,KEN,mAb,Kenya,6057,100$(mAb),KEN $100 mAb,6097.2,6057,5473.5,6689,4433,7933.4
new data (hospital-based + HUS),total medical cost averted (million US$),100,NA,KEN,mAb,Kenya,2124000,100$(mAb),KEN $100 mAb,2.1,2.1,2,2.3,1.7,2.5
new data (hospital-based + HUS),incremental cost/DALY averted (US$),100,NA,KEN,mAb,Kenya,320,100$(mAb),KEN $100 mAb,9266.5,9324.9,8430.3,10349.3,7074.5,12830.1
new data (hospital-based + HUS),incremental cost (million US$),100,NA,ZAF,mAb,South Africa,3364000,100$(mAb),ZAF $100 mAb,98.6,98.7,97.8,99.5,96,100.8
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),100,NA,ZAF,mAb,South Africa,777,100$(mAb),ZAF $100 mAb,22805.3,22869.7,20859.3,25243,17560.6,30837.9
new data (hospital-based + HUS),intervention cost (million US$),100,NA,ZAF,mAb,South Africa,5373000,100$(mAb),ZAF $100 mAb,107.4,107.4,107.4,107.4,107.4,107.4
new data (hospital-based + HUS),total DALY averted (US$),100,NA,ZAF,mAb,South Africa,9326,100$(mAb),ZAF $100 mAb,9354.1,9326,8509,10161,7047,11854
new data (hospital-based + HUS),total DALY (disc) averted (US$),100,NA,ZAF,mAb,South Africa,4314,100$(mAb),ZAF $100 mAb,4324.4,4314,3940.5,4690,3270,5469
new data (hospital-based + HUS),total medical cost averted (million US$),100,NA,ZAF,mAb,South Africa,8736000,100$(mAb),ZAF $100 mAb,8.8,8.7,7.9,9.6,6.6,11.4
new data (hospital-based + HUS),incremental cost/DALY averted (US$),100,NA,ZAF,mAb,South Africa,359,100$(mAb),ZAF $100 mAb,10543,10579,9628,11690,8101.9,14309.7
