source,variable,price,source_num,country_iso,intervention,country_plot,vec,price_interv,cnt_int,mean,median,CI50_low,CI50_high,CI95_low,CI95_high
new data (hospital-based + HUS),incremental cost (million US$),65,NA,KEN,mAb,Kenya,3232000,65$(mAb),KEN $65 mAb,81.8,81.8,81.4,82.2,80.8,83
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),65,NA,KEN,mAb,Kenya,408,65$(mAb),KEN $65 mAb,10508.2,10376.6,8322.8,13852.7,6302.6,39687.9
new data (hospital-based + HUS),intervention cost (million US$),65,NA,KEN,mAb,Kenya,6554000,65$(mAb),KEN $65 mAb,85.1,85.1,85.1,85.1,85.1,85.1
new data (hospital-based + HUS),total DALY averted (US$),65,NA,KEN,mAb,Kenya,17920,65$(mAb),KEN $65 mAb,17699,17915,13434.5,22259.5,4618.8,29310.1
new data (hospital-based + HUS),total DALY (disc) averted (US$),65,NA,KEN,mAb,Kenya,7886,65$(mAb),KEN $65 mAb,7789.1,7886,5936.8,9784,2091.8,12823.3
new data (hospital-based + HUS),total medical cost averted (million US$),65,NA,KEN,mAb,Kenya,3323000,65$(mAb),KEN $65 mAb,3.3,3.3,2.9,3.7,2.1,4.3
new data (hospital-based + HUS),incremental cost/DALY averted (US$),65,NA,KEN,mAb,Kenya,180,65$(mAb),KEN $65 mAb,4624.6,4567.7,3658.2,6121.6,2757.4,17974.4
new data (hospital-based + HUS),incremental cost (million US$),65,NA,ZAF,mAb,South Africa,6299000,65$(mAb),ZAF $65 mAb,58.2,58.1,55.4,60.8,51.2,66
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),65,NA,ZAF,mAb,South Africa,1104,65$(mAb),ZAF $65 mAb,10474,10445.6,7991.6,14000.5,5739.4,37580.5
new data (hospital-based + HUS),intervention cost (million US$),65,NA,ZAF,mAb,South Africa,5373000,65$(mAb),ZAF $65 mAb,69.8,69.8,69.8,69.8,69.8,69.8
new data (hospital-based + HUS),total DALY averted (US$),65,NA,ZAF,mAb,South Africa,11960,65$(mAb),ZAF $65 mAb,11941.5,11957,9269,14956.2,3618.8,19312.2
new data (hospital-based + HUS),total DALY (disc) averted (US$),65,NA,ZAF,mAb,South Africa,5566,65$(mAb),ZAF $65 mAb,5556.6,5566,4342,6936,1754.9,8926.1
new data (hospital-based + HUS),total medical cost averted (million US$),65,NA,ZAF,mAb,South Africa,11670000,65$(mAb),ZAF $65 mAb,11.6,11.7,9,14.4,3.9,18.6
new data (hospital-based + HUS),incremental cost/DALY averted (US$),65,NA,ZAF,mAb,South Africa,514,65$(mAb),ZAF $65 mAb,4873.7,4862.4,3706.1,6558.4,2652.7,18224
new data (hospital-based + HUS),incremental cost (million US$),70,NA,KEN,mAb,Kenya,3232000,70$(mAb),KEN $70 mAb,88.4,88.4,88,88.8,87.4,89.6
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),70,NA,KEN,mAb,Kenya,408,70$(mAb),KEN $70 mAb,11349.1,11207.2,8992.2,14956,6813.4,42819.2
new data (hospital-based + HUS),intervention cost (million US$),70,NA,KEN,mAb,Kenya,6554000,70$(mAb),KEN $70 mAb,91.7,91.7,91.7,91.7,91.7,91.7
new data (hospital-based + HUS),total DALY averted (US$),70,NA,KEN,mAb,Kenya,17920,70$(mAb),KEN $70 mAb,17699,17915,13434.5,22259.5,4618.8,29310.1
new data (hospital-based + HUS),total DALY (disc) averted (US$),70,NA,KEN,mAb,Kenya,7886,70$(mAb),KEN $70 mAb,7789.1,7886,5936.8,9784,2091.8,12823.3
new data (hospital-based + HUS),total medical cost averted (million US$),70,NA,KEN,mAb,Kenya,3323000,70$(mAb),KEN $70 mAb,3.3,3.3,2.9,3.7,2.1,4.3
new data (hospital-based + HUS),incremental cost/DALY averted (US$),70,NA,KEN,mAb,Kenya,180,70$(mAb),KEN $70 mAb,4994.6,4933.3,3952.5,6609.1,2980.9,19392.5
new data (hospital-based + HUS),incremental cost (million US$),70,NA,ZAF,mAb,South Africa,6299000,70$(mAb),ZAF $70 mAb,63.6,63.5,60.8,66.2,56.6,71.3
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),70,NA,ZAF,mAb,South Africa,1104,70$(mAb),ZAF $70 mAb,11440.4,11410.3,8765.9,15237.2,6341,40640.5
new data (hospital-based + HUS),intervention cost (million US$),70,NA,ZAF,mAb,South Africa,5373000,70$(mAb),ZAF $70 mAb,75.2,75.2,75.2,75.2,75.2,75.2
new data (hospital-based + HUS),total DALY averted (US$),70,NA,ZAF,mAb,South Africa,11960,70$(mAb),ZAF $70 mAb,11941.5,11957,9269,14956.2,3618.8,19312.2
new data (hospital-based + HUS),total DALY (disc) averted (US$),70,NA,ZAF,mAb,South Africa,5566,70$(mAb),ZAF $70 mAb,5556.6,5566,4342,6936,1754.9,8926.1
new data (hospital-based + HUS),total medical cost averted (million US$),70,NA,ZAF,mAb,South Africa,11670000,70$(mAb),ZAF $70 mAb,11.6,11.7,9,14.4,3.9,18.6
new data (hospital-based + HUS),incremental cost/DALY averted (US$),70,NA,ZAF,mAb,South Africa,514,70$(mAb),ZAF $70 mAb,5323.4,5311.5,4065.2,7137.8,2930.8,19707.9
new data (hospital-based + HUS),incremental cost (million US$),75,NA,KEN,mAb,Kenya,3232000,75$(mAb),KEN $75 mAb,95,94.9,94.5,95.3,93.9,96.1
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),75,NA,KEN,mAb,Kenya,408,75$(mAb),KEN $75 mAb,12190,12037.8,9661.7,16059.3,7324.2,45950.4
new data (hospital-based + HUS),intervention cost (million US$),75,NA,KEN,mAb,Kenya,6554000,75$(mAb),KEN $75 mAb,98.2,98.2,98.2,98.2,98.2,98.2
new data (hospital-based + HUS),total DALY averted (US$),75,NA,KEN,mAb,Kenya,17920,75$(mAb),KEN $75 mAb,17699,17915,13434.5,22259.5,4618.8,29310.1
new data (hospital-based + HUS),total DALY (disc) averted (US$),75,NA,KEN,mAb,Kenya,7886,75$(mAb),KEN $75 mAb,7789.1,7886,5936.8,9784,2091.8,12823.3
new data (hospital-based + HUS),total medical cost averted (million US$),75,NA,KEN,mAb,Kenya,3323000,75$(mAb),KEN $75 mAb,3.3,3.3,2.9,3.7,2.1,4.3
new data (hospital-based + HUS),incremental cost/DALY averted (US$),75,NA,KEN,mAb,Kenya,180,75$(mAb),KEN $75 mAb,5364.7,5298.9,4246.7,7096.7,3204.4,20810.6
new data (hospital-based + HUS),incremental cost (million US$),75,NA,ZAF,mAb,South Africa,6299000,75$(mAb),ZAF $75 mAb,68.9,68.9,66.2,71.5,62,76.7
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),75,NA,ZAF,mAb,South Africa,1104,75$(mAb),ZAF $75 mAb,12406.8,12375.1,9540.1,16474,6942.6,43700.5
new data (hospital-based + HUS),intervention cost (million US$),75,NA,ZAF,mAb,South Africa,5373000,75$(mAb),ZAF $75 mAb,80.6,80.6,80.6,80.6,80.6,80.6
new data (hospital-based + HUS),total DALY averted (US$),75,NA,ZAF,mAb,South Africa,11960,75$(mAb),ZAF $75 mAb,11941.5,11957,9269,14956.2,3618.8,19312.2
new data (hospital-based + HUS),total DALY (disc) averted (US$),75,NA,ZAF,mAb,South Africa,5566,75$(mAb),ZAF $75 mAb,5556.6,5566,4342,6936,1754.9,8926.1
new data (hospital-based + HUS),total medical cost averted (million US$),75,NA,ZAF,mAb,South Africa,11670000,75$(mAb),ZAF $75 mAb,11.6,11.7,9,14.4,3.9,18.6
new data (hospital-based + HUS),incremental cost/DALY averted (US$),75,NA,ZAF,mAb,South Africa,514,75$(mAb),ZAF $75 mAb,5773.1,5760.6,4424.2,7717.1,3208.9,21191.8
new data (hospital-based + HUS),incremental cost (million US$),80,NA,KEN,mAb,Kenya,3232000,80$(mAb),KEN $80 mAb,101.5,101.5,101.1,101.9,100.5,102.7
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),80,NA,KEN,mAb,Kenya,408,80$(mAb),KEN $80 mAb,13031,12868.4,10331.2,17162.6,7835,49081.7
new data (hospital-based + HUS),intervention cost (million US$),80,NA,KEN,mAb,Kenya,6554000,80$(mAb),KEN $80 mAb,104.8,104.8,104.8,104.8,104.8,104.8
new data (hospital-based + HUS),total DALY averted (US$),80,NA,KEN,mAb,Kenya,17920,80$(mAb),KEN $80 mAb,17699,17915,13434.5,22259.5,4618.8,29310.1
new data (hospital-based + HUS),total DALY (disc) averted (US$),80,NA,KEN,mAb,Kenya,7886,80$(mAb),KEN $80 mAb,7789.1,7886,5936.8,9784,2091.8,12823.3
new data (hospital-based + HUS),total medical cost averted (million US$),80,NA,KEN,mAb,Kenya,3323000,80$(mAb),KEN $80 mAb,3.3,3.3,2.9,3.7,2.1,4.3
new data (hospital-based + HUS),incremental cost/DALY averted (US$),80,NA,KEN,mAb,Kenya,180,80$(mAb),KEN $80 mAb,5734.8,5664.5,4541,7584.2,3427.8,22228.7
new data (hospital-based + HUS),incremental cost (million US$),80,NA,ZAF,mAb,South Africa,6299000,80$(mAb),ZAF $80 mAb,74.3,74.2,71.5,76.9,67.3,82.1
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),80,NA,ZAF,mAb,South Africa,1104,80$(mAb),ZAF $80 mAb,13373.2,13339.9,10314.3,17710.7,7544.2,46760.5
new data (hospital-based + HUS),intervention cost (million US$),80,NA,ZAF,mAb,South Africa,5373000,80$(mAb),ZAF $80 mAb,85.9,85.9,85.9,85.9,85.9,85.9
new data (hospital-based + HUS),total DALY averted (US$),80,NA,ZAF,mAb,South Africa,11960,80$(mAb),ZAF $80 mAb,11941.5,11957,9269,14956.2,3618.8,19312.2
new data (hospital-based + HUS),total DALY (disc) averted (US$),80,NA,ZAF,mAb,South Africa,5566,80$(mAb),ZAF $80 mAb,5556.6,5566,4342,6936,1754.9,8926.1
new data (hospital-based + HUS),total medical cost averted (million US$),80,NA,ZAF,mAb,South Africa,11670000,80$(mAb),ZAF $80 mAb,11.6,11.7,9,14.4,3.9,18.6
new data (hospital-based + HUS),incremental cost/DALY averted (US$),80,NA,ZAF,mAb,South Africa,514,80$(mAb),ZAF $80 mAb,6222.8,6209.8,4783.3,8296.5,3486.9,22675.7
new data (hospital-based + HUS),incremental cost (million US$),85,NA,KEN,mAb,Kenya,3232000,85$(mAb),KEN $85 mAb,108,108,107.6,108.4,107,109.2
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),85,NA,KEN,mAb,Kenya,408,85$(mAb),KEN $85 mAb,13871.9,13699,11000.6,18265.9,8345.8,52212.9
new data (hospital-based + HUS),intervention cost (million US$),85,NA,KEN,mAb,Kenya,6554000,85$(mAb),KEN $85 mAb,111.3,111.3,111.3,111.3,111.3,111.3
new data (hospital-based + HUS),total DALY averted (US$),85,NA,KEN,mAb,Kenya,17920,85$(mAb),KEN $85 mAb,17699,17915,13434.5,22259.5,4618.8,29310.1
new data (hospital-based + HUS),total DALY (disc) averted (US$),85,NA,KEN,mAb,Kenya,7886,85$(mAb),KEN $85 mAb,7789.1,7886,5936.8,9784,2091.8,12823.3
new data (hospital-based + HUS),total medical cost averted (million US$),85,NA,KEN,mAb,Kenya,3323000,85$(mAb),KEN $85 mAb,3.3,3.3,2.9,3.7,2.1,4.3
new data (hospital-based + HUS),incremental cost/DALY averted (US$),85,NA,KEN,mAb,Kenya,180,85$(mAb),KEN $85 mAb,6104.9,6030.1,4835.2,8071.8,3651.3,23646.8
new data (hospital-based + HUS),incremental cost (million US$),85,NA,ZAF,mAb,South Africa,6299000,85$(mAb),ZAF $85 mAb,79.7,79.6,76.9,82.3,72.7,87.4
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),85,NA,ZAF,mAb,South Africa,1104,85$(mAb),ZAF $85 mAb,14339.6,14304.7,11088.5,18947.5,8145.8,49820.5
new data (hospital-based + HUS),intervention cost (million US$),85,NA,ZAF,mAb,South Africa,5373000,85$(mAb),ZAF $85 mAb,91.3,91.3,91.3,91.3,91.3,91.3
new data (hospital-based + HUS),total DALY averted (US$),85,NA,ZAF,mAb,South Africa,11960,85$(mAb),ZAF $85 mAb,11941.5,11957,9269,14956.2,3618.8,19312.2
new data (hospital-based + HUS),total DALY (disc) averted (US$),85,NA,ZAF,mAb,South Africa,5566,85$(mAb),ZAF $85 mAb,5556.6,5566,4342,6936,1754.9,8926.1
new data (hospital-based + HUS),total medical cost averted (million US$),85,NA,ZAF,mAb,South Africa,11670000,85$(mAb),ZAF $85 mAb,11.6,11.7,9,14.4,3.9,18.6
new data (hospital-based + HUS),incremental cost/DALY averted (US$),85,NA,ZAF,mAb,South Africa,514,85$(mAb),ZAF $85 mAb,6672.5,6658.9,5142.3,8875.8,3765,24159.6
new data (hospital-based + HUS),incremental cost (million US$),90,NA,KEN,mAb,Kenya,3232000,90$(mAb),KEN $90 mAb,114.6,114.6,114.2,115,113.6,115.8
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),90,NA,KEN,mAb,Kenya,408,90$(mAb),KEN $90 mAb,14712.8,14529.5,11670.1,19369.2,8856.6,55344.2
new data (hospital-based + HUS),intervention cost (million US$),90,NA,KEN,mAb,Kenya,6554000,90$(mAb),KEN $90 mAb,117.9,117.9,117.9,117.9,117.9,117.9
new data (hospital-based + HUS),total DALY averted (US$),90,NA,KEN,mAb,Kenya,17920,90$(mAb),KEN $90 mAb,17699,17915,13434.5,22259.5,4618.8,29310.1
new data (hospital-based + HUS),total DALY (disc) averted (US$),90,NA,KEN,mAb,Kenya,7886,90$(mAb),KEN $90 mAb,7789.1,7886,5936.8,9784,2091.8,12823.3
new data (hospital-based + HUS),total medical cost averted (million US$),90,NA,KEN,mAb,Kenya,3323000,90$(mAb),KEN $90 mAb,3.3,3.3,2.9,3.7,2.1,4.3
new data (hospital-based + HUS),incremental cost/DALY averted (US$),90,NA,KEN,mAb,Kenya,180,90$(mAb),KEN $90 mAb,6475,6395.8,5129.5,8559.3,3874.8,25065
new data (hospital-based + HUS),incremental cost (million US$),90,NA,ZAF,mAb,South Africa,6299000,90$(mAb),ZAF $90 mAb,85,85,82.3,87.6,78.1,92.8
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),90,NA,ZAF,mAb,South Africa,1104,90$(mAb),ZAF $90 mAb,15306,15269.5,11862.7,20184.2,8747.4,52880.5
new data (hospital-based + HUS),intervention cost (million US$),90,NA,ZAF,mAb,South Africa,5373000,90$(mAb),ZAF $90 mAb,96.7,96.7,96.7,96.7,96.7,96.7
new data (hospital-based + HUS),total DALY averted (US$),90,NA,ZAF,mAb,South Africa,11960,90$(mAb),ZAF $90 mAb,11941.5,11957,9269,14956.2,3618.8,19312.2
new data (hospital-based + HUS),total DALY (disc) averted (US$),90,NA,ZAF,mAb,South Africa,5566,90$(mAb),ZAF $90 mAb,5556.6,5566,4342,6936,1754.9,8926.1
new data (hospital-based + HUS),total medical cost averted (million US$),90,NA,ZAF,mAb,South Africa,11670000,90$(mAb),ZAF $90 mAb,11.6,11.7,9,14.4,3.9,18.6
new data (hospital-based + HUS),incremental cost/DALY averted (US$),90,NA,ZAF,mAb,South Africa,514,90$(mAb),ZAF $90 mAb,7122.2,7108,5501.4,9455.2,4043,25643.5
new data (hospital-based + HUS),incremental cost (million US$),95,NA,KEN,mAb,Kenya,3232000,95$(mAb),KEN $95 mAb,121.2,121.1,120.7,121.5,120.1,122.3
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),95,NA,KEN,mAb,Kenya,408,95$(mAb),KEN $95 mAb,15553.7,15360.1,12339.5,20472.5,9367.3,58475.4
new data (hospital-based + HUS),intervention cost (million US$),95,NA,KEN,mAb,Kenya,6554000,95$(mAb),KEN $95 mAb,124.4,124.4,124.4,124.4,124.4,124.4
new data (hospital-based + HUS),total DALY averted (US$),95,NA,KEN,mAb,Kenya,17920,95$(mAb),KEN $95 mAb,17699,17915,13434.5,22259.5,4618.8,29310.1
new data (hospital-based + HUS),total DALY (disc) averted (US$),95,NA,KEN,mAb,Kenya,7886,95$(mAb),KEN $95 mAb,7789.1,7886,5936.8,9784,2091.8,12823.3
new data (hospital-based + HUS),total medical cost averted (million US$),95,NA,KEN,mAb,Kenya,3323000,95$(mAb),KEN $95 mAb,3.3,3.3,2.9,3.7,2.1,4.3
new data (hospital-based + HUS),incremental cost/DALY averted (US$),95,NA,KEN,mAb,Kenya,180,95$(mAb),KEN $95 mAb,6845,6761.4,5423.8,9046.9,4098.2,26483.1
new data (hospital-based + HUS),incremental cost (million US$),95,NA,ZAF,mAb,South Africa,6299000,95$(mAb),ZAF $95 mAb,90.4,90.4,87.7,93,83.4,98.2
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),95,NA,ZAF,mAb,South Africa,1104,95$(mAb),ZAF $95 mAb,16272.5,16234.3,12637,21421,9349,55940.5
new data (hospital-based + HUS),intervention cost (million US$),95,NA,ZAF,mAb,South Africa,5373000,95$(mAb),ZAF $95 mAb,102,102,102,102,102,102
new data (hospital-based + HUS),total DALY averted (US$),95,NA,ZAF,mAb,South Africa,11960,95$(mAb),ZAF $95 mAb,11941.5,11957,9269,14956.2,3618.8,19312.2
new data (hospital-based + HUS),total DALY (disc) averted (US$),95,NA,ZAF,mAb,South Africa,5566,95$(mAb),ZAF $95 mAb,5556.6,5566,4342,6936,1754.9,8926.1
new data (hospital-based + HUS),total medical cost averted (million US$),95,NA,ZAF,mAb,South Africa,11670000,95$(mAb),ZAF $95 mAb,11.6,11.7,9,14.4,3.9,18.6
new data (hospital-based + HUS),incremental cost/DALY averted (US$),95,NA,ZAF,mAb,South Africa,514,95$(mAb),ZAF $95 mAb,7571.9,7557.1,5860.4,10034.5,4321.1,27127.4
new data (hospital-based + HUS),incremental cost (million US$),100,NA,KEN,mAb,Kenya,3232000,100$(mAb),KEN $100 mAb,127.7,127.7,127.3,128.1,126.7,128.9
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),100,NA,KEN,mAb,Kenya,408,100$(mAb),KEN $100 mAb,16394.6,16190.7,13009,21575.8,9878.1,61606.6
new data (hospital-based + HUS),intervention cost (million US$),100,NA,KEN,mAb,Kenya,6554000,100$(mAb),KEN $100 mAb,131,131,131,131,131,131
new data (hospital-based + HUS),total DALY averted (US$),100,NA,KEN,mAb,Kenya,17920,100$(mAb),KEN $100 mAb,17699,17915,13434.5,22259.5,4618.8,29310.1
new data (hospital-based + HUS),total DALY (disc) averted (US$),100,NA,KEN,mAb,Kenya,7886,100$(mAb),KEN $100 mAb,7789.1,7886,5936.8,9784,2091.8,12823.3
new data (hospital-based + HUS),total medical cost averted (million US$),100,NA,KEN,mAb,Kenya,3323000,100$(mAb),KEN $100 mAb,3.3,3.3,2.9,3.7,2.1,4.3
new data (hospital-based + HUS),incremental cost/DALY averted (US$),100,NA,KEN,mAb,Kenya,180,100$(mAb),KEN $100 mAb,7215.1,7127,5718,9534.4,4321.7,27901.2
new data (hospital-based + HUS),incremental cost (million US$),100,NA,ZAF,mAb,South Africa,6299000,100$(mAb),ZAF $100 mAb,95.8,95.7,93,98.4,88.8,103.5
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),100,NA,ZAF,mAb,South Africa,1104,100$(mAb),ZAF $100 mAb,17238.9,17199.1,13411.2,22657.8,9950.6,59000.5
new data (hospital-based + HUS),intervention cost (million US$),100,NA,ZAF,mAb,South Africa,5373000,100$(mAb),ZAF $100 mAb,107.4,107.4,107.4,107.4,107.4,107.4
new data (hospital-based + HUS),total DALY averted (US$),100,NA,ZAF,mAb,South Africa,11960,100$(mAb),ZAF $100 mAb,11941.5,11957,9269,14956.2,3618.8,19312.2
new data (hospital-based + HUS),total DALY (disc) averted (US$),100,NA,ZAF,mAb,South Africa,5566,100$(mAb),ZAF $100 mAb,5556.6,5566,4342,6936,1754.9,8926.1
new data (hospital-based + HUS),total medical cost averted (million US$),100,NA,ZAF,mAb,South Africa,11670000,100$(mAb),ZAF $100 mAb,11.6,11.7,9,14.4,3.9,18.6
new data (hospital-based + HUS),incremental cost/DALY averted (US$),100,NA,ZAF,mAb,South Africa,514,100$(mAb),ZAF $100 mAb,8021.6,8006.2,6219.5,10613.9,4599.2,28611.3
