source,variable,price,source_num,country_iso,intervention,country_plot,vec,price_interv,cnt_int,mean,median,CI50_low,CI50_high,CI95_low,CI95_high
new data (hospital-based + HUS),incremental cost (million US$),65,NA,KEN,mAb,Kenya,3368000,65$(mAb),KEN $65 mAb,82,82,81.8,82.1,81.5,82.4
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),65,NA,KEN,mAb,Kenya,368,65$(mAb),KEN $65 mAb,8944.3,8976,8317.7,9716.3,7203.9,11414.2
new data (hospital-based + HUS),intervention cost (million US$),65,NA,KEN,mAb,Kenya,6554000,65$(mAb),KEN $65 mAb,85.1,85.1,85.1,85.1,85.1,85.1
new data (hospital-based + HUS),total DALY averted (US$),65,NA,KEN,mAb,Kenya,20830,65$(mAb),KEN $65 mAb,20902.1,20826.5,19259,22442.2,16417.9,25875.2
new data (hospital-based + HUS),total DALY (disc) averted (US$),65,NA,KEN,mAb,Kenya,9131,65$(mAb),KEN $65 mAb,9163.4,9131,8451.8,9834.5,7220,11309.1
new data (hospital-based + HUS),total medical cost averted (million US$),65,NA,KEN,mAb,Kenya,3186000,65$(mAb),KEN $65 mAb,3.2,3.2,3,3.4,2.7,3.7
new data (hospital-based + HUS),incremental cost/DALY averted (US$),65,NA,KEN,mAb,Kenya,162,65$(mAb),KEN $65 mAb,3921.1,3935.4,3644.9,4264,3148.6,5019.5
new data (hospital-based + HUS),incremental cost (million US$),65,NA,ZAF,mAb,South Africa,7765000,65$(mAb),ZAF $65 mAb,56.6,56.7,55.7,57.6,53.6,59.2
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),65,NA,ZAF,mAb,South Africa,1194,65$(mAb),ZAF $65 mAb,8706.6,8733.2,8081.8,9419.6,7025.6,10974.5
new data (hospital-based + HUS),intervention cost (million US$),65,NA,ZAF,mAb,South Africa,5373000,65$(mAb),ZAF $65 mAb,69.8,69.8,69.8,69.8,69.8,69.8
new data (hospital-based + HUS),total DALY averted (US$),65,NA,ZAF,mAb,South Africa,14040,65$(mAb),ZAF $65 mAb,14061.6,14037,13197.8,14913,11670.9,16513
new data (hospital-based + HUS),total DALY (disc) averted (US$),65,NA,ZAF,mAb,South Africa,6489,65$(mAb),ZAF $65 mAb,6500.8,6489,6111.8,6892,5398,7632.1
new data (hospital-based + HUS),total medical cost averted (million US$),65,NA,ZAF,mAb,South Africa,13140000,65$(mAb),ZAF $65 mAb,13.2,13.1,12.2,14.1,10.6,16.2
new data (hospital-based + HUS),incremental cost/DALY averted (US$),65,NA,ZAF,mAb,South Africa,552,65$(mAb),ZAF $65 mAb,4025.1,4037.2,3735,4362.1,3247.1,5075.9
new data (hospital-based + HUS),incremental cost (million US$),70,NA,KEN,mAb,Kenya,3368000,70$(mAb),KEN $70 mAb,88.5,88.5,88.4,88.7,88,89
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),70,NA,KEN,mAb,Kenya,368,70$(mAb),KEN $70 mAb,9659.1,9693.4,8983.7,10491.3,7783.1,12321.4
new data (hospital-based + HUS),intervention cost (million US$),70,NA,KEN,mAb,Kenya,6554000,70$(mAb),KEN $70 mAb,91.7,91.7,91.7,91.7,91.7,91.7
new data (hospital-based + HUS),total DALY averted (US$),70,NA,KEN,mAb,Kenya,20830,70$(mAb),KEN $70 mAb,20902.1,20826.5,19259,22442.2,16417.9,25875.2
new data (hospital-based + HUS),total DALY (disc) averted (US$),70,NA,KEN,mAb,Kenya,9131,70$(mAb),KEN $70 mAb,9163.4,9131,8451.8,9834.5,7220,11309.1
new data (hospital-based + HUS),total medical cost averted (million US$),70,NA,KEN,mAb,Kenya,3186000,70$(mAb),KEN $70 mAb,3.2,3.2,3,3.4,2.7,3.7
new data (hospital-based + HUS),incremental cost/DALY averted (US$),70,NA,KEN,mAb,Kenya,162,70$(mAb),KEN $70 mAb,4234.5,4249.9,3936.8,4604.1,3401.7,5418.5
new data (hospital-based + HUS),incremental cost (million US$),70,NA,ZAF,mAb,South Africa,7765000,70$(mAb),ZAF $70 mAb,62,62,61.1,62.9,59,64.6
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),70,NA,ZAF,mAb,South Africa,1194,70$(mAb),ZAF $70 mAb,9532.7,9560.8,8861,10298.2,7729.2,11969.3
new data (hospital-based + HUS),intervention cost (million US$),70,NA,ZAF,mAb,South Africa,5373000,70$(mAb),ZAF $70 mAb,75.2,75.2,75.2,75.2,75.2,75.2
new data (hospital-based + HUS),total DALY averted (US$),70,NA,ZAF,mAb,South Africa,14040,70$(mAb),ZAF $70 mAb,14061.6,14037,13197.8,14913,11670.9,16513
new data (hospital-based + HUS),total DALY (disc) averted (US$),70,NA,ZAF,mAb,South Africa,6489,70$(mAb),ZAF $70 mAb,6500.8,6489,6111.8,6892,5398,7632.1
new data (hospital-based + HUS),total medical cost averted (million US$),70,NA,ZAF,mAb,South Africa,13140000,70$(mAb),ZAF $70 mAb,13.2,13.1,12.2,14.1,10.6,16.2
new data (hospital-based + HUS),incremental cost/DALY averted (US$),70,NA,ZAF,mAb,South Africa,552,70$(mAb),ZAF $70 mAb,4407,4419.7,4095.1,4769,3572.3,5536
new data (hospital-based + HUS),incremental cost (million US$),75,NA,KEN,mAb,Kenya,3368000,75$(mAb),KEN $75 mAb,95.1,95.1,94.9,95.2,94.6,95.5
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),75,NA,KEN,mAb,Kenya,368,75$(mAb),KEN $75 mAb,10373.9,10410.7,9649.7,11266.3,8362.3,13228.6
new data (hospital-based + HUS),intervention cost (million US$),75,NA,KEN,mAb,Kenya,6554000,75$(mAb),KEN $75 mAb,98.2,98.2,98.2,98.2,98.2,98.2
new data (hospital-based + HUS),total DALY averted (US$),75,NA,KEN,mAb,Kenya,20830,75$(mAb),KEN $75 mAb,20902.1,20826.5,19259,22442.2,16417.9,25875.2
new data (hospital-based + HUS),total DALY (disc) averted (US$),75,NA,KEN,mAb,Kenya,9131,75$(mAb),KEN $75 mAb,9163.4,9131,8451.8,9834.5,7220,11309.1
new data (hospital-based + HUS),total medical cost averted (million US$),75,NA,KEN,mAb,Kenya,3186000,75$(mAb),KEN $75 mAb,3.2,3.2,3,3.4,2.7,3.7
new data (hospital-based + HUS),incremental cost/DALY averted (US$),75,NA,KEN,mAb,Kenya,162,75$(mAb),KEN $75 mAb,4547.9,4564.4,4228.6,4944.2,3654.9,5817.4
new data (hospital-based + HUS),incremental cost (million US$),75,NA,ZAF,mAb,South Africa,7765000,75$(mAb),ZAF $75 mAb,67.3,67.4,66.4,68.3,64.4,70
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),75,NA,ZAF,mAb,South Africa,1194,75$(mAb),ZAF $75 mAb,10358.7,10388.3,9640.2,11176.8,8432.8,12964.1
new data (hospital-based + HUS),intervention cost (million US$),75,NA,ZAF,mAb,South Africa,5373000,75$(mAb),ZAF $75 mAb,80.6,80.6,80.6,80.6,80.6,80.6
new data (hospital-based + HUS),total DALY averted (US$),75,NA,ZAF,mAb,South Africa,14040,75$(mAb),ZAF $75 mAb,14061.6,14037,13197.8,14913,11670.9,16513
new data (hospital-based + HUS),total DALY (disc) averted (US$),75,NA,ZAF,mAb,South Africa,6489,75$(mAb),ZAF $75 mAb,6500.8,6489,6111.8,6892,5398,7632.1
new data (hospital-based + HUS),total medical cost averted (million US$),75,NA,ZAF,mAb,South Africa,13140000,75$(mAb),ZAF $75 mAb,13.2,13.1,12.2,14.1,10.6,16.2
new data (hospital-based + HUS),incremental cost/DALY averted (US$),75,NA,ZAF,mAb,South Africa,552,75$(mAb),ZAF $75 mAb,4788.9,4802.3,4455.2,5175.9,3897.5,5996.1
new data (hospital-based + HUS),incremental cost (million US$),80,NA,KEN,mAb,Kenya,3368000,80$(mAb),KEN $80 mAb,101.6,101.6,101.4,101.8,101.1,102.1
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),80,NA,KEN,mAb,Kenya,368,80$(mAb),KEN $80 mAb,11088.7,11128,10315.7,12041.3,8941.5,14135.8
new data (hospital-based + HUS),intervention cost (million US$),80,NA,KEN,mAb,Kenya,6554000,80$(mAb),KEN $80 mAb,104.8,104.8,104.8,104.8,104.8,104.8
new data (hospital-based + HUS),total DALY averted (US$),80,NA,KEN,mAb,Kenya,20830,80$(mAb),KEN $80 mAb,20902.1,20826.5,19259,22442.2,16417.9,25875.2
new data (hospital-based + HUS),total DALY (disc) averted (US$),80,NA,KEN,mAb,Kenya,9131,80$(mAb),KEN $80 mAb,9163.4,9131,8451.8,9834.5,7220,11309.1
new data (hospital-based + HUS),total medical cost averted (million US$),80,NA,KEN,mAb,Kenya,3186000,80$(mAb),KEN $80 mAb,3.2,3.2,3,3.4,2.7,3.7
new data (hospital-based + HUS),incremental cost/DALY averted (US$),80,NA,KEN,mAb,Kenya,162,80$(mAb),KEN $80 mAb,4861.2,4878.9,4520.5,5284.3,3908,6216.4
new data (hospital-based + HUS),incremental cost (million US$),80,NA,ZAF,mAb,South Africa,7765000,80$(mAb),ZAF $80 mAb,72.7,72.8,71.8,73.7,69.7,75.3
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),80,NA,ZAF,mAb,South Africa,1194,80$(mAb),ZAF $80 mAb,11184.8,11215.9,10419.3,12055.5,9136.4,13959
new data (hospital-based + HUS),intervention cost (million US$),80,NA,ZAF,mAb,South Africa,5373000,80$(mAb),ZAF $80 mAb,85.9,85.9,85.9,85.9,85.9,85.9
new data (hospital-based + HUS),total DALY averted (US$),80,NA,ZAF,mAb,South Africa,14040,80$(mAb),ZAF $80 mAb,14061.6,14037,13197.8,14913,11670.9,16513
new data (hospital-based + HUS),total DALY (disc) averted (US$),80,NA,ZAF,mAb,South Africa,6489,80$(mAb),ZAF $80 mAb,6500.8,6489,6111.8,6892,5398,7632.1
new data (hospital-based + HUS),total medical cost averted (million US$),80,NA,ZAF,mAb,South Africa,13140000,80$(mAb),ZAF $80 mAb,13.2,13.1,12.2,14.1,10.6,16.2
new data (hospital-based + HUS),incremental cost/DALY averted (US$),80,NA,ZAF,mAb,South Africa,552,80$(mAb),ZAF $80 mAb,5170.8,5184.9,4815.3,5582.8,4222.7,6456.2
new data (hospital-based + HUS),incremental cost (million US$),85,NA,KEN,mAb,Kenya,3368000,85$(mAb),KEN $85 mAb,108.2,108.2,108,108.3,107.7,108.6
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),85,NA,KEN,mAb,Kenya,368,85$(mAb),KEN $85 mAb,11803.5,11845.4,10981.7,12816.3,9520.7,15043
new data (hospital-based + HUS),intervention cost (million US$),85,NA,KEN,mAb,Kenya,6554000,85$(mAb),KEN $85 mAb,111.3,111.3,111.3,111.3,111.3,111.3
new data (hospital-based + HUS),total DALY averted (US$),85,NA,KEN,mAb,Kenya,20830,85$(mAb),KEN $85 mAb,20902.1,20826.5,19259,22442.2,16417.9,25875.2
new data (hospital-based + HUS),total DALY (disc) averted (US$),85,NA,KEN,mAb,Kenya,9131,85$(mAb),KEN $85 mAb,9163.4,9131,8451.8,9834.5,7220,11309.1
new data (hospital-based + HUS),total medical cost averted (million US$),85,NA,KEN,mAb,Kenya,3186000,85$(mAb),KEN $85 mAb,3.2,3.2,3,3.4,2.7,3.7
new data (hospital-based + HUS),incremental cost/DALY averted (US$),85,NA,KEN,mAb,Kenya,162,85$(mAb),KEN $85 mAb,5174.6,5193.4,4812.4,5624.4,4161.1,6615.3
new data (hospital-based + HUS),incremental cost (million US$),85,NA,ZAF,mAb,South Africa,7765000,85$(mAb),ZAF $85 mAb,78.1,78.2,77.2,79.1,75.1,80.7
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),85,NA,ZAF,mAb,South Africa,1194,85$(mAb),ZAF $85 mAb,12010.8,12043.5,11198.5,12934.1,9840,14953.8
new data (hospital-based + HUS),intervention cost (million US$),85,NA,ZAF,mAb,South Africa,5373000,85$(mAb),ZAF $85 mAb,91.3,91.3,91.3,91.3,91.3,91.3
new data (hospital-based + HUS),total DALY averted (US$),85,NA,ZAF,mAb,South Africa,14040,85$(mAb),ZAF $85 mAb,14061.6,14037,13197.8,14913,11670.9,16513
new data (hospital-based + HUS),total DALY (disc) averted (US$),85,NA,ZAF,mAb,South Africa,6489,85$(mAb),ZAF $85 mAb,6500.8,6489,6111.8,6892,5398,7632.1
new data (hospital-based + HUS),total medical cost averted (million US$),85,NA,ZAF,mAb,South Africa,13140000,85$(mAb),ZAF $85 mAb,13.2,13.1,12.2,14.1,10.6,16.2
new data (hospital-based + HUS),incremental cost/DALY averted (US$),85,NA,ZAF,mAb,South Africa,552,85$(mAb),ZAF $85 mAb,5552.7,5567.4,5175.4,5989.7,4547.9,6916.3
new data (hospital-based + HUS),incremental cost (million US$),90,NA,KEN,mAb,Kenya,3368000,90$(mAb),KEN $90 mAb,114.7,114.7,114.6,114.9,114.2,115.2
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),90,NA,KEN,mAb,Kenya,368,90$(mAb),KEN $90 mAb,12518.3,12562.7,11647.8,13591.3,10099.8,15950.2
new data (hospital-based + HUS),intervention cost (million US$),90,NA,KEN,mAb,Kenya,6554000,90$(mAb),KEN $90 mAb,117.9,117.9,117.9,117.9,117.9,117.9
new data (hospital-based + HUS),total DALY averted (US$),90,NA,KEN,mAb,Kenya,20830,90$(mAb),KEN $90 mAb,20902.1,20826.5,19259,22442.2,16417.9,25875.2
new data (hospital-based + HUS),total DALY (disc) averted (US$),90,NA,KEN,mAb,Kenya,9131,90$(mAb),KEN $90 mAb,9163.4,9131,8451.8,9834.5,7220,11309.1
new data (hospital-based + HUS),total medical cost averted (million US$),90,NA,KEN,mAb,Kenya,3186000,90$(mAb),KEN $90 mAb,3.2,3.2,3,3.4,2.7,3.7
new data (hospital-based + HUS),incremental cost/DALY averted (US$),90,NA,KEN,mAb,Kenya,162,90$(mAb),KEN $90 mAb,5488,5507.9,5104.2,5964.5,4414.3,7014.3
new data (hospital-based + HUS),incremental cost (million US$),90,NA,ZAF,mAb,South Africa,7765000,90$(mAb),ZAF $90 mAb,83.4,83.5,82.6,84.4,80.5,86.1
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),90,NA,ZAF,mAb,South Africa,1194,90$(mAb),ZAF $90 mAb,12836.9,12871,11977.7,13812.7,10543.6,15948.6
new data (hospital-based + HUS),intervention cost (million US$),90,NA,ZAF,mAb,South Africa,5373000,90$(mAb),ZAF $90 mAb,96.7,96.7,96.7,96.7,96.7,96.7
new data (hospital-based + HUS),total DALY averted (US$),90,NA,ZAF,mAb,South Africa,14040,90$(mAb),ZAF $90 mAb,14061.6,14037,13197.8,14913,11670.9,16513
new data (hospital-based + HUS),total DALY (disc) averted (US$),90,NA,ZAF,mAb,South Africa,6489,90$(mAb),ZAF $90 mAb,6500.8,6489,6111.8,6892,5398,7632.1
new data (hospital-based + HUS),total medical cost averted (million US$),90,NA,ZAF,mAb,South Africa,13140000,90$(mAb),ZAF $90 mAb,13.2,13.1,12.2,14.1,10.6,16.2
new data (hospital-based + HUS),incremental cost/DALY averted (US$),90,NA,ZAF,mAb,South Africa,552,90$(mAb),ZAF $90 mAb,5934.6,5950,5535.4,6396.5,4873.1,7376.5
new data (hospital-based + HUS),incremental cost (million US$),95,NA,KEN,mAb,Kenya,3368000,95$(mAb),KEN $95 mAb,121.3,121.3,121.1,121.4,120.8,121.7
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),95,NA,KEN,mAb,Kenya,368,95$(mAb),KEN $95 mAb,13233.1,13280,12313.8,14366.3,10679,16857.5
new data (hospital-based + HUS),intervention cost (million US$),95,NA,KEN,mAb,Kenya,6554000,95$(mAb),KEN $95 mAb,124.4,124.4,124.4,124.4,124.4,124.4
new data (hospital-based + HUS),total DALY averted (US$),95,NA,KEN,mAb,Kenya,20830,95$(mAb),KEN $95 mAb,20902.1,20826.5,19259,22442.2,16417.9,25875.2
new data (hospital-based + HUS),total DALY (disc) averted (US$),95,NA,KEN,mAb,Kenya,9131,95$(mAb),KEN $95 mAb,9163.4,9131,8451.8,9834.5,7220,11309.1
new data (hospital-based + HUS),total medical cost averted (million US$),95,NA,KEN,mAb,Kenya,3186000,95$(mAb),KEN $95 mAb,3.2,3.2,3,3.4,2.7,3.7
new data (hospital-based + HUS),incremental cost/DALY averted (US$),95,NA,KEN,mAb,Kenya,162,95$(mAb),KEN $95 mAb,5801.3,5822.4,5396.1,6304.6,4667.4,7413.3
new data (hospital-based + HUS),incremental cost (million US$),95,NA,ZAF,mAb,South Africa,7765000,95$(mAb),ZAF $95 mAb,88.8,88.9,87.9,89.8,85.8,91.5
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),95,NA,ZAF,mAb,South Africa,1194,95$(mAb),ZAF $95 mAb,13662.9,13698.6,12756.8,14691.4,11247.2,16943.4
new data (hospital-based + HUS),intervention cost (million US$),95,NA,ZAF,mAb,South Africa,5373000,95$(mAb),ZAF $95 mAb,102,102,102,102,102,102
new data (hospital-based + HUS),total DALY averted (US$),95,NA,ZAF,mAb,South Africa,14040,95$(mAb),ZAF $95 mAb,14061.6,14037,13197.8,14913,11670.9,16513
new data (hospital-based + HUS),total DALY (disc) averted (US$),95,NA,ZAF,mAb,South Africa,6489,95$(mAb),ZAF $95 mAb,6500.8,6489,6111.8,6892,5398,7632.1
new data (hospital-based + HUS),total medical cost averted (million US$),95,NA,ZAF,mAb,South Africa,13140000,95$(mAb),ZAF $95 mAb,13.2,13.1,12.2,14.1,10.6,16.2
new data (hospital-based + HUS),incremental cost/DALY averted (US$),95,NA,ZAF,mAb,South Africa,552,95$(mAb),ZAF $95 mAb,6316.5,6332.5,5895.5,6803.4,5198.3,7836.6
new data (hospital-based + HUS),incremental cost (million US$),100,NA,KEN,mAb,Kenya,3368000,100$(mAb),KEN $100 mAb,127.8,127.8,127.7,128,127.3,128.3
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),100,NA,KEN,mAb,Kenya,368,100$(mAb),KEN $100 mAb,13947.9,13997.4,12979.8,15141.2,11258.2,17764.7
new data (hospital-based + HUS),intervention cost (million US$),100,NA,KEN,mAb,Kenya,6554000,100$(mAb),KEN $100 mAb,131,131,131,131,131,131
new data (hospital-based + HUS),total DALY averted (US$),100,NA,KEN,mAb,Kenya,20830,100$(mAb),KEN $100 mAb,20902.1,20826.5,19259,22442.2,16417.9,25875.2
new data (hospital-based + HUS),total DALY (disc) averted (US$),100,NA,KEN,mAb,Kenya,9131,100$(mAb),KEN $100 mAb,9163.4,9131,8451.8,9834.5,7220,11309.1
new data (hospital-based + HUS),total medical cost averted (million US$),100,NA,KEN,mAb,Kenya,3186000,100$(mAb),KEN $100 mAb,3.2,3.2,3,3.4,2.7,3.7
new data (hospital-based + HUS),incremental cost/DALY averted (US$),100,NA,KEN,mAb,Kenya,162,100$(mAb),KEN $100 mAb,6114.7,6136.9,5687.9,6644.7,4920.6,7812.2
new data (hospital-based + HUS),incremental cost (million US$),100,NA,ZAF,mAb,South Africa,7765000,100$(mAb),ZAF $100 mAb,94.2,94.3,93.3,95.2,91.2,96.8
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),100,NA,ZAF,mAb,South Africa,1194,100$(mAb),ZAF $100 mAb,14489,14526.1,13536,15570,11950.8,17938.2
new data (hospital-based + HUS),intervention cost (million US$),100,NA,ZAF,mAb,South Africa,5373000,100$(mAb),ZAF $100 mAb,107.4,107.4,107.4,107.4,107.4,107.4
new data (hospital-based + HUS),total DALY averted (US$),100,NA,ZAF,mAb,South Africa,14040,100$(mAb),ZAF $100 mAb,14061.6,14037,13197.8,14913,11670.9,16513
new data (hospital-based + HUS),total DALY (disc) averted (US$),100,NA,ZAF,mAb,South Africa,6489,100$(mAb),ZAF $100 mAb,6500.8,6489,6111.8,6892,5398,7632.1
new data (hospital-based + HUS),total medical cost averted (million US$),100,NA,ZAF,mAb,South Africa,13140000,100$(mAb),ZAF $100 mAb,13.2,13.1,12.2,14.1,10.6,16.2
new data (hospital-based + HUS),incremental cost/DALY averted (US$),100,NA,ZAF,mAb,South Africa,552,100$(mAb),ZAF $100 mAb,6698.4,6715.1,6255.6,7210.3,5523.5,8296.7
